date,name,ab_battles,ab_win_rate,ab_air_frags_per_battle,ab_air_frags_per_death,ab_ground_frags_per_battle,ab_ground_frags_per_death,rb_battles,rb_win_rate,rb_air_frags_per_battle,rb_air_frags_per_death,rb_ground_frags_per_battle,rb_ground_frags_per_death,sb_battles,sb_win_rate,sb_air_frags_per_battle,sb_air_frags_per_death,sb_ground_frags_per_battle,sb_ground_frags_per_death,alt_name,wk_name,nation,cls,ab_br,rb_br,sb_br,ab_repair,rb_repair,sb_repair,is_premium,ab_rp_rate,ab_sl_rate,rb_rp_rate,rb_sl_rate,sb_rp_rate,sb_sl_rate
2024-11-03,yak-3u,16.0,100.0,4.5,4.0,,,182.0,68.14,2.49,3.26,0.07,0.1,,,,,,,Yak-3U,Yak-3U,USSR,Aviation,5.7,5.7,6.0,3727.0,8676.0,13206.0,False,172.0,100.0,172.0,230.0,172.0,490.0
2024-11-03,ki_84_otsu,43.0,67.65,2.03,3.35,0.68,1.0,54.0,100.0,3.57,4.41,1.3,1.45,,,,,,,Ki-84_otsu,Ki-84_otsu,Japan,Aviation,6.7,5.7,6.0,3886.0,8680.0,13213.0,False,172.0,110.0,172.0,230.0,172.0,490.0
2024-11-03,la-11,,,,,,,,,,,,,,,,,,,La-11,La-11,USSR,Aviation,5.3,5.3,5.7,1941.0,4371.0,9479.0,True,344.0,200.0,344.0,460.0,344.0,960.0
2024-11-03,a7m2,43.0,67.86,2.28,2.62,0.96,1.15,121.0,75.0,4.85,7.22,3.25,4.17,,,,,,,A7M2,A7M2,Japan,Aviation,5.0,5.3,4.7,3136.0,7450.0,10039.0,False,166.0,90.0,166.0,210.0,166.0,450.0
2024-11-03,spitfire_mk18e,48.0,79.55,3.51,3.75,0.43,0.48,3.0,,,,,,,,,,,,Spitfire_F_Mk_XVIIIe,Spitfire_F_Mk_XVIIIe,Britain,Aviation,5.0,5.7,5.3,3213.0,7649.0,11019.0,False,166.0,90.0,166.0,210.0,166.0,440.0
2024-11-03,a7m1,15.0,94.87,3.54,3.69,0.43,0.46,131.0,72.68,3.58,3.36,1.7,1.58,6.0,,,2.0,,,A7M1_(NK9H),A7M1_(NK9H),Japan,Aviation,5.0,5.0,4.7,1384.0,4323.0,3869.0,True,320.0,160.0,320.0,440.0,320.0,840.0
2024-11-03,er-2_ach30b_late,13.0,,,,,9.0,,,,,,,,,,,,,Yer-2_(ACh-30B)_(l),Yer-2_(ACh-30B)_(l),USSR,Aviation,4.7,4.3,5.7,3260.0,8368.0,16571.0,False,166.0,110.0,166.0,270.0,166.0,500.0
2024-11-03,spitfire_fr_mk14e,115.0,83.75,4.72,3.01,0.09,0.02,80.0,65.0,2.16,1.9,0.44,0.51,,,,,,,Prendergast's_Spitfire_FR_Mk_XIVe,Prendergast%27s_Spitfire_FR_Mk_XIVe,Britain,Aviation,5.3,5.7,5.3,1941.0,4376.0,6215.0,True,344.0,200.0,344.0,460.0,344.0,960.0
2024-11-03,f4u-7,,,,,,,715.0,74.14,0.36,0.37,1.99,2.0,,,,,,,F4U-7,F4U-7,France,Aviation,6.0,6.0,6.0,3293.0,7654.0,11509.0,False,166.0,100.0,166.0,210.0,166.0,460.0
2024-11-03,s_199,398.0,88.87,18.41,3.78,4.43,0.88,102.0,100.0,1.0,1.17,1.0,0.24,4.0,,,,,,Sakeen,Sakeen,Israel,Aviation,3.3,3.3,3.3,2457.0,5216.0,7181.0,False,160.0,90.0,160.0,200.0,160.0,420.0
2024-11-03,douglas_ad_2,23.0,91.67,1.0,0.88,6.42,4.94,196.0,73.67,0.25,0.1,2.92,2.57,,,,,,,AD-2,AD-2,USA,Aviation,5.0,5.7,5.7,2812.0,4703.0,9295.0,False,166.0,100.0,166.0,170.0,166.0,600.0
2024-11-03,ki_61_1a_hei_ep,16.0,100.0,9.6,,0.6,,32.0,100.0,1.13,1.07,1.4,1.4,,,,,,,Tada's_Ki-61-I_hei,Tada%27s_Ki-61-I_hei,Japan,Aviation,5.3,4.7,4.0,1395.0,5128.0,3869.0,True,320.0,180.0,320.0,460.0,320.0,840.0
2024-11-03,p-59a,,,,,,,80.0,38.1,1.76,1.48,0.39,0.14,,,,,,,P-59A,P-59A,USA,Aviation,5.3,5.7,6.7,1695.0,3702.0,8515.0,True,332.0,180.0,332.0,420.0,332.0,1060.0
2024-11-03,fw-190a-5_japan,,,,,,,30.0,50.0,2.13,2.13,0.5,0.5,,,,,,,Fw_190_A-5,Fw_190_A-5_(Japan),Japan,Aviation,5.3,4.7,4.7,1395.0,5274.0,4102.0,True,320.0,180.0,320.0,460.0,320.0,820.0
2024-11-03,bf-109g-2_hungary,73.0,100.0,14.19,21.69,0.17,0.08,208.0,51.28,0.57,0.63,0.38,0.45,,,,,,,◐Bf_109_G-2,Bf_109_G-2,Germany,Aviation,5.3,4.3,4.3,700.0,1441.0,2177.0,True,284.0,120.0,284.0,300.0,284.0,620.0
2024-11-03,tu-2,140.0,97.76,0.27,0.26,7.53,7.19,748.0,77.32,0.11,0.12,3.8,3.5,7.0,,,,2.0,1.29,Tu-2S,Tu-2S,USSR,Aviation,5.7,5.3,5.7,3078.0,8926.0,16573.0,False,166.0,100.0,166.0,220.0,166.0,500.0
2024-11-03,p-51d-20-na_iaf,64.0,100.0,3.17,3.17,2.0,2.0,203.0,70.68,0.51,0.39,0.93,0.72,26.0,,,0.44,,,P-51D-20-NA_(Israel),P-51D-20-NA_(Israel),Israel,Aviation,4.0,4.0,5.0,3010.0,6919.0,10441.0,False,166.0,90.0,166.0,220.0,166.0,440.0
2024-11-03,spitfire_mk9c_iaf,43.0,100.0,3.94,3.81,0.04,0.02,75.0,62.96,2.21,2.93,1.18,1.48,24.0,,,,,,Spitfire_Mk_IXc_(Israel),Spitfire_Mk_IXc_(Israel),Israel,Aviation,4.3,4.3,4.7,3065.0,7061.0,10258.0,False,166.0,90.0,166.0,220.0,166.0,450.0
2024-11-03,f8f1b,57.0,38.64,1.5,2.52,,,1233.0,73.28,0.51,0.56,1.83,1.99,,,,,,,F8F-1B,F8F-1B,USA,Aviation,6.3,6.3,6.3,3354.0,8059.0,12191.0,False,166.0,110.0,166.0,220.0,166.0,470.0
2024-11-03,b-17g_iaf,25.0,100.0,,,7.0,4.12,5.0,,,,,1.0,,,,,,,B-17G_(Israel),B-17G_(Israel),Israel,Aviation,5.0,5.3,6.3,3561.0,10280.0,21362.0,False,172.0,120.0,172.0,230.0,172.0,550.0
2024-11-03,fw-190f-8,245.0,72.29,2.19,2.01,1.26,1.14,947.0,50.8,0.77,0.8,1.88,1.94,11.0,,,1.0,,,Fw_190_F-8,Fw_190_F-8,Germany,Aviation,5.3,5.0,4.3,2371.0,3990.0,7604.0,False,160.0,90.0,160.0,150.0,160.0,420.0
2024-11-03,g8n1,1.0,100.0,1.0,1.0,8.0,8.0,197.0,81.17,3.22,5.82,0.27,0.57,,,,,,,G8N1,G8N1,Japan,Aviation,6.0,6.0,6.3,2624.0,7671.0,15134.0,False,160.0,90.0,160.0,170.0,160.0,470.0
2024-11-03,seafire_fr47,99.0,66.42,2.41,2.94,0.27,0.47,93.0,98.67,1.5,0.92,0.77,0.47,,,,,,,Seafire_FR_47,Seafire_FR_47,Britain,Aviation,5.7,5.7,6.0,3278.0,7632.0,11719.0,False,166.0,90.0,166.0,210.0,166.0,460.0
2024-11-03,do_217k_1,124.0,75.29,,,3.94,3.57,17.0,11.11,,,0.89,1.0,,,,,,,Do_217_K-1,Do_217_K-1,Germany,Aviation,5.3,4.7,5.3,2524.0,6859.0,12097.0,False,160.0,100.0,160.0,250.0,160.0,450.0
2024-11-03,i_225,171.0,79.83,2.48,2.43,0.21,0.21,197.0,69.13,1.97,1.82,,,,,,,,,I-225,I-225,USSR,Aviation,5.7,5.0,6.0,3216.0,7412.0,11499.0,False,166.0,90.0,166.0,210.0,166.0,460.0
2024-11-03,seafire_mk3_france,8.0,100.0,2.0,2.25,,,35.0,100.0,2.25,2.25,1.25,1.25,,,,,,,Seafire_LF_Mk.III,Seafire_LF_Mk.III_(France),France,Aviation,5.0,5.0,5.0,2631.0,6203.0,8686.0,False,160.0,80.0,160.0,200.0,160.0,400.0
2024-11-03,spitfire_lf_mk9e_iaf,15.0,6.67,3.93,3.93,0.07,0.07,102.0,91.96,1.45,1.7,0.98,1.16,,,,,,,Spitfire_Mk.IX_(CW)_(Israel),Spitfire_Mk.IX_(CW)_(Israel),Israel,Aviation,5.3,5.7,5.0,4166.0,9862.0,13625.0,False,178.0,100.0,178.0,230.0,178.0,490.0
2024-11-03,ki_84_ko,46.0,100.0,6.0,6.0,1.0,1.0,205.0,77.38,2.93,10.72,1.42,5.22,,,,,,,Ki-84_ko,Ki-84_ko,Japan,Aviation,6.0,5.3,5.0,3294.0,7455.0,10434.0,False,166.0,100.0,166.0,210.0,166.0,440.0
2024-11-03,a6m5ko,,,,,,,181.0,68.05,1.83,1.8,1.92,1.9,,,,,,,A6M5_Ko,A6M5_Ko,Japan,Aviation,5.0,5.3,4.7,1536.0,4645.0,5039.0,True,332.0,180.0,332.0,440.0,332.0,900.0
2024-11-03,re_2005_serie0,,,,,,,315.0,82.68,2.56,2.34,2.5,2.35,2.0,,,,,,Re.2005_serie_0,Re.2005_serie_0,Italy,Aviation,5.7,6.0,5.3,3214.0,7485.0,10782.0,False,166.0,90.0,166.0,210.0,166.0,440.0
2024-11-03,j2m5,16.0,54.55,1.32,1.77,0.55,0.77,16.0,,,,,,,,,,,,J2M5,J2M5,Japan,Aviation,6.3,5.7,5.7,3802.0,8671.0,12665.0,False,172.0,100.0,172.0,230.0,172.0,480.0
2024-11-03,la-11_china,54.0,67.9,1.48,2.0,,,44.0,50.0,2.0,2.0,1.0,1.0,,,,,,,La-11_(China),La-11_(China),China,Aviation,5.3,5.3,5.7,2589.0,6109.0,9001.0,False,160.0,90.0,160.0,190.0,160.0,410.0
2024-11-03,a-26b,4.0,,,,,7.0,4.0,100.0,,,1.0,1.0,,,,,,,A-26B-50,A-26B-50,USA,Aviation,5.3,5.3,5.7,2874.0,4623.0,9290.0,False,166.0,100.0,166.0,170.0,166.0,600.0
2024-11-03,lincoln_b2,40.0,92.86,0.37,0.1,10.23,8.54,104.0,97.86,1.09,1.6,2.88,3.85,,,,,,,Lincoln_B_Mk_II,Lincoln_B_Mk_II,Britain,Aviation,5.3,6.0,6.3,3079.0,9342.0,18566.0,False,166.0,110.0,166.0,190.0,166.0,510.0
2024-11-03,j2m5_30mm,,,,,,,116.0,100.0,1.93,3.22,2.76,4.88,,,,,,,J2M5,J2M5,Japan,Aviation,6.3,5.7,5.7,3802.0,8671.0,12665.0,False,172.0,100.0,172.0,230.0,172.0,480.0
2024-11-03,yak-3t,39.0,90.48,5.71,6.3,,,8.0,,,,,,,,,,,,Yak-3T,Yak-3T,USSR,Aviation,5.3,5.0,5.7,1395.0,4937.0,9490.0,True,320.0,180.0,320.0,460.0,320.0,820.0
2024-11-03,fw-190d-9_ussr,24.0,100.0,4.08,2.75,,,2.0,100.0,2.0,2.0,,,,,,,,,Fw_190_D-9,Fw_190_D-9,Germany,Aviation,5.0,5.0,5.7,1530.0,3540.0,5517.0,False,148.0,70.0,148.0,160.0,148.0,330.0
2024-11-03,g_55s,44.0,100.0,3.52,2.17,0.41,0.48,130.0,71.09,1.83,2.16,1.58,1.79,24.0,,,1.54,,,G.55S,G.55S,Italy,Aviation,5.3,5.0,4.7,1695.0,4645.0,5039.0,True,332.0,180.0,332.0,440.0,332.0,900.0
2024-11-03,su-8,112.0,70.23,0.44,0.48,4.26,4.6,129.0,84.05,0.32,0.19,4.39,2.65,,,,,,,Su-8,Su-8,USSR,Aviation,4.7,4.7,4.7,1415.0,2568.0,4772.0,True,332.0,200.0,332.0,320.0,332.0,1080.0
2024-11-03,tu-2_postwar_late,62.0,100.0,0.29,0.29,4.49,4.62,302.0,71.48,0.33,0.45,3.24,3.94,27.0,100.0,,,1.0,1.09,Tu-2S-59,Tu-2S-59,USSR,Aviation,6.0,5.7,6.0,4009.0,11465.0,22320.0,False,178.0,110.0,178.0,220.0,178.0,570.0
2024-11-03,fw-190d-13,27.0,100.0,7.33,3.07,3.0,0.91,480.0,58.22,1.17,1.52,0.71,0.9,6.0,,,,,,Fw_190_D-13,Fw_190_D-13,Germany,Aviation,5.7,5.0,5.3,1933.0,4413.0,6215.0,True,344.0,200.0,344.0,460.0,344.0,960.0
2024-11-03,lancaster_mr7_france,3.0,100.0,,,1.0,5.0,,,,,,,,,,,,,Lancaster_MR.7,Lancaster_MR.7,France,Aviation,5.0,5.3,6.0,3264.0,8928.0,18061.0,False,166.0,110.0,166.0,220.0,166.0,510.0
2024-11-03,spitfire_mk14e,53.0,64.82,3.75,3.57,0.16,0.23,120.0,100.0,4.44,,2.98,,,,,,,,Spitfire_F_Mk_XIVe,Spitfire_F_Mk_XIVe,Britain,Aviation,5.0,5.7,5.3,2633.0,6261.0,8961.0,False,160.0,80.0,160.0,190.0,160.0,410.0
2024-11-03,spitfire_mk14c,76.0,53.06,4.94,6.56,0.39,0.39,14.0,100.0,2.5,,1.1,,,,,,,,Spitfire_F_Mk_XIVc,Spitfire_F_Mk_XIVc,Britain,Aviation,4.7,5.7,5.3,1929.0,4811.0,6748.0,True,356.0,200.0,356.0,480.0,356.0,980.0
2024-11-03,f-82e,53.0,56.25,1.16,1.22,0.56,0.4,201.0,67.82,0.42,0.4,1.37,1.37,2.0,100.0,,,5.0,5.0,F-82E,F-82E,USA,Aviation,5.0,5.3,5.0,3918.0,9283.0,12940.0,False,178.0,100.0,178.0,240.0,178.0,490.0
2024-11-03,me-262a-1a_u4,46.0,30.0,2.75,1.65,,,809.0,57.54,0.82,1.07,1.43,1.67,,,,,,,Me_262_A-1/U4,Me_262_A-1/U4,Germany,Aviation,5.7,6.3,6.7,3842.0,7656.0,10730.0,False,178.0,110.0,178.0,220.0,178.0,600.0
2024-11-03,p-51d-10,10.0,100.0,4.67,4.5,1.33,1.4,60.0,72.55,5.72,7.39,2.82,3.32,8.0,,,1.0,,,P-51D-10,P-51D-10,USA,Aviation,4.0,4.3,5.0,1549.0,3690.0,5236.0,True,332.0,180.0,332.0,440.0,332.0,880.0
2024-11-03,yak-9ut,107.0,97.41,1.43,1.25,0.03,0.03,1109.0,83.18,1.19,1.54,3.06,3.93,6.0,50.0,0.5,0.5,1.5,1.5,Yak-9UT,Yak-9UT,USSR,Aviation,6.0,5.7,6.3,4374.0,9992.0,16123.0,False,178.0,110.0,178.0,230.0,178.0,530.0
2024-11-03,fw-190a-5,173.0,92.4,2.49,2.29,1.3,1.23,129.0,56.17,1.28,1.81,0.67,0.86,,,,,,,Fw_190_A-5/U12,Fw_190_A-5/U12,Germany,Aviation,6.0,4.7,4.7,3291.0,7137.0,10036.0,False,166.0,100.0,166.0,210.0,166.0,450.0
2024-11-03,er-2_ach30b_early,13.0,15.0,,,1.5,1.5,,,,,,,,,,,,,Yer-2_(ACh-30B)_(e),Yer-2_(ACh-30B)_(e),USSR,Aviation,4.7,4.3,5.3,2650.0,6861.0,12102.0,False,160.0,100.0,160.0,250.0,160.0,450.0
2024-11-03,su_6_single,,,,,,,165.0,78.72,0.6,0.79,2.38,3.16,,,,,,,Su-6,Su-6,USSR,Aviation,4.0,4.0,4.3,1419.0,2370.0,4829.0,True,332.0,180.0,332.0,340.0,332.0,900.0
2024-11-03,la-9,16.0,100.0,7.0,,,,256.0,67.76,1.91,2.09,1.17,1.21,,,,,,,La-9,La-9,USSR,Aviation,6.3,6.0,6.0,4188.0,9511.0,14217.0,False,178.0,120.0,178.0,240.0,178.0,510.0
2024-11-03,me-410b-6_r3,79.0,23.68,2.5,1.0,0.76,0.36,132.0,23.56,0.73,0.5,3.97,2.46,,,,,,,Me_410_B-6/R3,Me_410_B-6/R3,Germany,Aviation,4.7,5.0,5.3,2212.0,3989.0,7933.0,False,160.0,90.0,160.0,150.0,160.0,570.0
2024-11-03,mc-205_serie3,70.0,91.25,2.52,2.72,0.35,0.43,4.0,,,,,,22.0,,,3.27,,,C._205_serie_3,C._205_serie_3,Italy,Aviation,5.3,4.7,4.0,2576.0,5862.0,7710.0,False,160.0,80.0,160.0,200.0,160.0,420.0
2024-11-03,yak-3_vk107,2.0,,,,,,151.0,64.01,4.0,6.84,0.11,,,,,,,,Yak-3_(VK-107),Yak-3_(VK-107),USSR,Aviation,5.7,5.7,6.3,2080.0,5282.0,7615.0,True,356.0,200.0,356.0,500.0,356.0,1060.0
2024-11-03,fw-190a-5_cannons,305.0,65.91,1.69,2.02,0.3,0.38,35.0,85.0,2.66,2.58,0.31,0.28,,,,,,,Fw_190_A-5,Fw_190_A-5,Germany,Aviation,5.3,4.7,4.7,2587.0,5864.0,8193.0,False,160.0,90.0,160.0,200.0,160.0,410.0
2024-11-03,g_55_serie1,65.0,92.5,3.01,3.16,1.33,1.5,38.0,72.73,1.73,2.55,1.09,1.73,,,,,,,G.55_serie_1,G.55_serie_1,Italy,Aviation,5.3,5.0,4.7,2588.0,6072.0,8189.0,False,160.0,90.0,160.0,200.0,160.0,410.0
2024-11-03,bf-109g-14as,21.0,,,1.4,,,87.0,85.06,5.65,7.45,2.34,3.1,15.0,,,1.0,,,Bf_109_G-14/AS,Bf_109_G-14/AS_(Italy),Italy,Aviation,5.7,5.3,5.0,3212.0,7460.0,10441.0,False,166.0,90.0,166.0,210.0,166.0,440.0
2024-11-03,g_56,,,,,,,80.0,84.67,2.24,3.33,2.22,2.93,,,,,,,G.56,G.56,Italy,Aviation,6.7,6.3,6.0,3337.0,8054.0,11499.0,False,166.0,110.0,166.0,220.0,166.0,460.0
2024-11-03,f2g-1,,,,,,,738.0,64.95,1.05,1.16,1.76,1.91,,,,,,,F2G-1,F2G-1,USA,Aviation,5.3,6.0,6.7,2302.0,5370.0,8534.0,True,368.0,220.0,368.0,500.0,368.0,1200.0
2024-11-03,pb4y-2_china,,,,,,,,,,,,,,,,,,,PB4Y-2_(China),PB4Y-2_(China),China,Aviation,4.7,4.7,5.7,2655.0,7334.0,13483.0,False,160.0,100.0,160.0,200.0,160.0,460.0
2024-11-03,il-10,65.0,100.0,1.14,0.91,0.72,0.66,173.0,78.16,0.32,0.19,3.1,2.03,,,,,,,IL-10,IL-10,USSR,Aviation,5.0,5.0,5.3,2810.0,4858.0,9710.0,False,166.0,100.0,166.0,170.0,166.0,600.0
2024-11-03,ki_94_2,,,,,,,82.0,51.3,0.27,0.28,0.67,0.85,,,,,,,Ki-94-II,Ki-94-II,Japan,Aviation,5.7,6.0,5.7,3727.0,8824.0,12679.0,False,172.0,100.0,172.0,230.0,172.0,480.0
2024-11-03,strikemaster_mk88,,,,,,,614.0,68.84,0.9,1.47,3.14,4.74,2.0,100.0,,,2.0,2.0,Strikemaster_Mk.88,Strikemaster_Mk.88,Britain,Aviation,6.0,6.3,6.3,1906.0,3066.0,4890.0,True,344.0,220.0,344.0,380.0,344.0,1200.0
2024-11-03,spitfire_ix_plagis,154.0,88.5,7.06,3.08,0.64,0.3,86.0,66.67,3.15,3.7,0.05,0.08,,,,,,,Plagis'_Spitfire_LF_Mk_IXc,Plagis%27_Spitfire_LF_Mk_IXc,Britain,Aviation,5.3,5.7,5.0,1695.0,4699.0,5236.0,True,332.0,180.0,332.0,440.0,332.0,880.0
2024-11-03,ta-152h-1,,,,,,,250.0,91.05,4.91,10.51,0.8,1.73,,,,,,,Ta_152_H-1,Ta_152_H-1,Germany,Aviation,6.3,6.0,5.7,4189.0,9515.0,13645.0,False,178.0,120.0,178.0,240.0,178.0,500.0
2024-11-03,tu-2_postwar_china,4.0,,,,,,292.0,74.25,0.4,0.26,3.8,2.58,,,,,,,Tu-2S-44_(China),Tu-2S-44_(China),China,Aviation,6.0,5.3,6.0,3220.0,9224.0,18058.0,False,166.0,100.0,166.0,200.0,166.0,510.0
2024-11-03,p-51h-5_na,36.0,9.62,1.13,1.26,0.42,0.41,490.0,57.43,0.86,1.09,1.1,1.35,,,,,,,P-51H-5-NA,P-51H-5-NA,USA,Aviation,6.0,6.3,6.7,3293.0,8061.0,12574.0,False,166.0,100.0,166.0,220.0,166.0,530.0
2024-11-03,be_6,,,,,,,22.0,100.0,2.0,1.0,0.36,0.18,,,,,,,Be-6,Be-6,USSR,Aviation,5.0,5.0,5.3,1627.0,4368.0,7433.0,True,332.0,220.0,332.0,520.0,332.0,980.0
2024-11-03,su-6_am42,,,,,,,155.0,77.07,0.7,0.62,3.08,2.87,,,,,,,Su-6_(AM-42),Su-6_(AM-42),USSR,Aviation,5.0,4.7,5.0,2306.0,4193.0,7958.0,False,160.0,90.0,160.0,150.0,160.0,530.0
2024-11-03,la-9_china,21.0,50.0,1.5,2.06,,,199.0,76.95,1.34,1.58,1.06,1.24,,,,,,,La-9_(China),La-9_(China),China,Aviation,6.3,6.0,6.0,3359.0,7647.0,11499.0,False,166.0,110.0,166.0,210.0,166.0,460.0
2024-11-03,il-10_1946_china,15.0,100.0,1.0,1.0,1.53,1.53,44.0,83.33,0.43,0.32,9.97,8.11,,,,,,,IL-10_(1946)_(China),IL-10_(1946)_(China),China,Aviation,5.0,5.0,5.3,2304.0,3990.0,7938.0,False,160.0,90.0,160.0,150.0,160.0,570.0
2024-11-03,j2m4_kai,,,,,,,,,,,,,,,,,,,J2M4_Kai,J2M4_Kai,Japan,Aviation,5.3,5.0,4.3,1704.0,5873.0,4882.0,True,332.0,180.0,332.0,500.0,332.0,900.0
2024-11-03,hornet_mk3,95.0,69.41,3.52,2.78,2.11,2.52,108.0,98.28,5.04,7.75,3.01,3.31,,,,,,,Hornet_Mk.III,Hornet_Mk.III,Britain,Aviation,5.3,6.0,5.7,2641.0,6375.0,9198.0,False,160.0,90.0,160.0,200.0,160.0,410.0
2024-11-03,f4u-4b,9.0,,,1.44,,3.0,1343.0,80.0,0.93,1.14,2.34,2.83,134.0,89.29,6.51,3.3,0.22,0.18,F4U-4B,F4U-4B,USA,Aviation,5.7,5.7,5.7,3214.0,7494.0,11041.0,False,166.0,90.0,166.0,210.0,166.0,440.0
2024-11-03,xa_38,50.0,97.22,0.19,0.19,8.5,8.5,79.0,78.85,0.25,0.17,1.9,1.4,,,,,,,XA-38,XA-38,USA,Aviation,3.3,3.7,4.7,1272.0,1772.0,3917.0,True,320.0,180.0,320.0,320.0,320.0,980.0
2024-11-03,a-26b_10,11.0,83.33,1.0,0.24,14.67,6.24,23.0,,,,,,,,,,,,A-26B-10,A-26B-10,USA,Aviation,5.0,5.0,5.0,2396.0,4029.0,8021.0,False,160.0,90.0,160.0,150.0,160.0,530.0
2024-11-03,hornet_mk1,,,,,,,,,,,,,,,,,,,Hornet_Mk.I,Hornet_Mk.I,Britain,Aviation,5.3,6.0,5.7,1941.0,4871.0,6353.0,True,344.0,200.0,344.0,480.0,344.0,960.0
2024-11-03,p-63a-10_ussr,88.0,66.67,0.92,1.26,1.16,1.6,73.0,100.0,2.24,2.96,3.53,5.05,,,,,,,P-63A-10,P-63A-10,USA,Aviation,4.0,4.0,4.7,1460.0,3319.0,5019.0,False,148.0,70.0,148.0,160.0,148.0,340.0
2024-11-03,tempest_mkv_luftwaffe,,,,,,,9.0,,,,,,,,,,,,Tempest_Mk_V,Tempest_Mk_V,Britain,Aviation,6.0,5.7,6.0,2762.0,6275.0,9602.0,False,160.0,90.0,160.0,190.0,160.0,420.0
2024-11-03,ki_84_hei,,,,,,,157.0,81.26,2.27,2.38,1.87,1.58,,,,,,,Ki-84_hei,Ki-84_hei,Japan,Aviation,7.7,6.3,6.3,3622.0,9277.0,14034.0,False,172.0,110.0,172.0,240.0,172.0,510.0
2024-11-03,ki_84_ko_china,,,,,,,79.0,58.54,2.57,4.86,1.26,2.53,6.0,100.0,2.0,2.0,1.0,1.0,Ki-84_ko_(China),Ki-84_ko_(China),China,Aviation,5.7,5.3,5.0,1688.0,4756.0,5236.0,True,332.0,180.0,332.0,460.0,332.0,880.0
2024-11-03,seafire_mk17,5.0,,,,,3.0,46.0,100.0,2.21,3.67,0.56,1.67,,,,,,,Seafire_F_Mk_XVII,Seafire_F_Mk_XVII,Britain,Aviation,5.3,5.3,5.7,2587.0,6103.0,8993.0,False,160.0,90.0,160.0,190.0,160.0,410.0
2024-11-03,p-47m-1-re_boxted,23.0,,,1.0,,1.0,26.0,54.17,,,1.21,2.33,,,,,,,⋠P-47M-1-RE,Bostwick%27s_P-47M-1-RE,USA,Aviation,4.7,5.7,5.7,1929.0,4623.0,6896.0,True,356.0,200.0,356.0,460.0,356.0,1000.0
2024-11-03,f7f1,14.0,,,,,,15.0,50.0,1.0,2.0,1.0,2.0,,,,,,,F7F-1,F7F-1,USA,Aviation,6.7,6.3,6.3,3833.0,9285.0,14046.0,False,172.0,120.0,172.0,240.0,172.0,510.0
2024-11-03,bf-109g-14,95.0,94.17,2.49,2.49,0.4,0.4,237.0,50.55,1.18,2.26,0.3,0.64,7.0,,,1.0,,,Bf_109_G-14,Bf_109_G-14,Germany,Aviation,5.7,5.3,5.0,3212.0,7460.0,10441.0,False,166.0,90.0,166.0,210.0,166.0,440.0
2024-11-03,f8f1b_france,14.0,100.0,4.0,4.0,,,424.0,71.93,0.86,1.03,2.15,2.65,,,,,,,F8F-1B,F8F-1B_(France),France,Aviation,6.3,6.3,6.3,3354.0,8059.0,12191.0,False,166.0,110.0,166.0,220.0,166.0,470.0
2024-11-03,spitfire_ix_ussr,11.0,100.0,5.55,5.55,,,53.0,57.58,1.21,3.09,0.67,1.73,,,,,,,Spitfire_Mk_IXc,Spitfire_Mk_IXc_(USSR),USSR,Aviation,5.3,5.7,5.0,1695.0,5170.0,5236.0,True,332.0,180.0,332.0,460.0,332.0,880.0
2024-11-03,so_8000_narval,,,,,,,28.0,81.41,0.57,0.5,1.08,1.0,,,,,,,S.O.8000_Narval,S.O.8000_Narval,France,Aviation,5.7,5.7,5.7,1933.0,4282.0,6353.0,True,344.0,200.0,344.0,460.0,344.0,960.0
2024-11-03,ju-288c,7.0,85.71,,,4.29,4.86,136.0,50.0,1.18,0.92,1.26,1.69,,,,,,,Ju_288_C,Ju_288_C,Germany,Aviation,6.0,6.0,6.0,1865.0,7127.0,10407.0,True,344.0,220.0,344.0,440.0,344.0,1100.0
2024-11-03,a-26c,,,,,,,,,,,,,,,,,,,A-26C-45,A-26C-45,USA,Aviation,5.3,5.3,5.7,3079.0,8925.0,16571.0,False,166.0,110.0,166.0,220.0,166.0,500.0
2024-11-03,bf-109g-10,95.0,99.31,2.69,3.15,0.14,0.22,31.0,75.0,3.19,7.25,0.47,1.63,,,,,,,Bf_109_G-10,Bf_109_G-10,Germany,Aviation,5.7,5.7,5.3,3720.0,8682.0,12399.0,False,172.0,100.0,172.0,230.0,172.0,480.0
2024-11-03,fw-190a-8_usa,13.0,,,,,,37.0,98.44,3.03,4.86,0.74,1.43,7.0,,,1.0,,,Fw_190_A-8,Fw_190_A-8,Germany,Aviation,5.3,5.0,5.3,3177.0,7408.0,10782.0,False,166.0,90.0,166.0,210.0,166.0,440.0
2024-11-03,f6f-5n_france,1.0,,,,,,95.0,77.54,0.39,0.35,2.08,1.75,,,,,,,F6F-5N,F6F-5N_(France),France,Aviation,5.0,4.3,4.3,2576.0,5683.0,7930.0,False,160.0,80.0,160.0,200.0,160.0,420.0
2024-11-03,j6k1,9.0,100.0,3.75,3.56,,0.22,2.0,,,,,,,,,,,,J6K1,J6K1,Japan,Aviation,6.3,6.7,6.3,2072.0,4864.0,7615.0,True,356.0,240.0,356.0,480.0,356.0,1060.0
2024-11-03,yak-9p,220.0,91.8,3.22,2.44,0.17,0.14,42.0,100.0,2.82,2.81,1.0,1.0,,,,,,,Yak-9P,Yak-9P,USSR,Aviation,5.0,5.0,5.3,3745.0,8771.0,12710.0,False,172.0,100.0,172.0,230.0,172.0,480.0
